橙子驾到,第一次那么前
富贵在逃亡路上,看了看了
救救aki吧QAQ,我没有资格戴绿帽（
花下忧伤,这就去看[热词系列_知识增加]
迦勒底记者冲田小姐,片片！休息一下吧！这才新婚呢，就这么肝
寰宇同沁,哇哇哇片片又开始蹭热度了[doge][doge]
少年别说话m,实在是高产   心疼你呀
多情的来福,结完婚不度蜜月的吗？
我不会中大奖的,我不是渣女，我只是想给全天下男人一个幸福[捂眼]
姜光北,国产版种田猴王？[doge][doge][doge]
每天都要上上签,1观看1弹幕104评论[热词系列_爱了爱了]
阿拉斯加的教父,希望传闻没事🙏
Mikufans-bilibil,《传说中的陈开车》[doge]
我就吃一口a_,陈芊芊！！！！沙雕男主！！！超可爱的cp
独行在远方,母胎单身七流编剧陈小千呕心沥血写了一部古装题材大剧，原可顺利开机，却因为演员韩明星对剧本感情戏质疑过多而崩盘。愤懑难平发誓要证明自己能力的她，意外卡进了自己的剧本，变身花垣城地位尊贵但恶评满国的三公主。原本一个活不过三集的小女配，为了活命开编剧副本，逆转荒唐人生，在不懂套路的犬系少城主韩烁和人设完美外貌满分的花垣城司学裴恒之间，最终学会爱与成长。
BOPU-,耶嘿
超Carry的禁西,"不知道大家最近有没有被一部国产剧刷屏，
凭借一段不到一分钟的片段和几张截图轻易出圈，
让所有看过的观众都高呼上头！
今天我就带大家看看这部女尊男卑的沙雕剧《传闻中的陈芊芊》[妙啊][妙啊][妙啊]"
michelle36,[doge][doge][doge]
太雅,我当时好像是因为那个他人即地狱关注你的。
胆小的善逸鸭,来了来了，希望片片的肝没事🙏
欺诈者基尔加丹,女拳警告[doge][doge][doge]
原谅我不起名,可恶，好不容易前排却没什么骚话
碎了的夏威夷果,不知道这部剧养活了多少up主啊[doge]
阿源D,真的超级好看[呲牙]
疯狂迷路中,啊啊啊我看了这个！男主自己把恋爱进度条拉满真实太骚了[doge][doge]
余生一个顾淮安,但是后面有点无脑，高开低走的感jio
竹子林里的竹某人,第一枚硬币贡献者[doge]
八月是凉,片片居然讲网剧了
街尾的咖啡店与独角兽,嗯哼？第三？[doge]
打酱油的一批猫,[热词系列_知识增加]
郝威咸呐,i了i了
PC游鱼君,第三[doge][doge]
去冰蜜桃茶,来了来了[一人之下_干翻苍穹]
诸葛小刚,来啦来啦来啦
郝威咸呐,我这么早
Bill_Willianmson,希望肝没事[保佑][保佑][保佑]
该昵称已存在1次,这么早？
谢君赠我空欢喜I,1？
啊陌陌陌陌,这个剧挺好看的(｡･ω･｡)ﾉ♡
带带痞小将,?啊这
不如给我,来了
海僵尸,哦哦哦哦哦
永远爱小鸟游六花,[doge]
郝威咸呐,我的妈
银奉曦,第一，陈芊芊真的好好看[大哭][大哭]
Tooupuw,"不知道大家最近有没有被一部国产剧刷屏，
凭借一段不到一分钟的片段和几张截图轻易出圈，
让所有看过的观众都高呼上头！
今天我就带大家看看这部女尊男卑的沙雕剧《传闻中的陈芊芊》
关注微信公众号：小片片说大片，更多宠粉福利等你来！
[doge][doge]"
温一树月光,来了
驰野择川：感觉有点高开低走，女主人设后边有点崩
亲爱的莘御：唉其实要求真不高，节奏快好嗑cp加上剧集短基本就让人眼前一亮，可惜这么多国产剧咋不懂呢
排骨烧土豆：……现在解说都流行看个开头就开始自由发挥了吗？解说解说，都不了解怎么叫解说，不如标题改成《套路解说之传闻中的陈芊芊》
beckyyuchen：我實在是不好意思在這裡講這種話題，但我真的忍不住阿[喜极而泣]彈幕上好多人說“從生物學角度上來說決定生男還是生女的是男人”這句話真的不對阿，實際上男女都是有影響的，男性的Y染色體確實可以決定性別，但女性的體質也是Y染色體生存率的影響之一（酸鹼度之類的），所以其實生男還是生女，是看男性**（大家應該是可以理解的吧）的活性，和女性的體質。
呆迪在这儿呢：现在的电视剧是越来越讨好女性了，男女平等有望
胡思思AA：你跟他讲设定有问题，他跟你说不要带脑子，行我听你的，那我只想看甜剧，不喜欢看那些乱七八糟的剧情，又开始说你不能无脑看剧[doge]反正捧就对了
涟漪凤凰：看这个剧就不要带脑子,带脑子看剧的是人才
A同學：总之我觉得挺好看的
superdiu：有种太子妃升职记的感觉……
爱唱歌的易知寒：这个沙雕甜剧感觉后期要可能拉垮 现在剧情逐渐堵心
言和呵：金莲，该喝药了[热词系列_危]
唐禧玖：哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈白芨和梓锐笑死我真的
星不耀：前面6集不错
贾修臣：编剧的bug成了剧情，那么这就是一个没有bug的电视剧。什么鬼神逻辑
陌上桑籽："我看很多吐槽说这剧新颖反套路好看啥的……然后我去看了文字版的[捂脸]可能我期待太大了吧。
是古言很小众吗？？？这种设定我感觉我还见过挺多的，或许放成剧或许是有给人耳目一新的感觉？抛开题材设定，从目前我看到的文字版来说，女主性格额……就是古早言情风，并且一些剧情还有一些不太符合逻辑的地方[捂脸]个人想法，并且后面更新的一部分我是跳着看的，不够全面吧，希望后续剧情能真香吧。[捂脸][捂脸]目前我是有点失望的"
山井银泽：真就爆肝？
奈良梅子：你懂个屁，这是女尊，男的就该……
柯兰九箫：国产只适合活在解说里[笑]
大尼l哩：从片片几万粉丝关注到现在都两百万粉了[哦呼]
灵耀小狐：守宫砂的确不应该点，应该日抛爱妃，向武则天一样，不是想睡谁睡谁？点守宫砂简直封建残余
驰野择川：感觉有点高开低走，女主人设后边有点崩
亲爱的莘御：唉其实要求真不高，节奏快好嗑cp加上剧集短基本就让人眼前一亮，可惜这么多国产剧咋不懂呢
排骨烧土豆：……现在解说都流行看个开头就开始自由发挥了吗？解说解说，都不了解怎么叫解说，不如标题改成《套路解说之传闻中的陈芊芊》
beckyyuchen：我實在是不好意思在這裡講這種話題，但我真的忍不住阿[喜极而泣]彈幕上好多人說“從生物學角度上來說決定生男還是生女的是男人”這句話真的不對阿，實際上男女都是有影響的，男性的Y染色體確實可以決定性別，但女性的體質也是Y染色體生存率的影響之一（酸鹼度之類的），所以其實生男還是生女，是看男性**（大家應該是可以理解的吧）的活性，和女性的體質。
呆迪在这儿呢：现在的电视剧是越来越讨好女性了，男女平等有望
胡思思AA：你跟他讲设定有问题，他跟你说不要带脑子，行我听你的，那我只想看甜剧，不喜欢看那些乱七八糟的剧情，又开始说你不能无脑看剧[doge]反正捧就对了
涟漪凤凰：看这个剧就不要带脑子,带脑子看剧的是人才
A同學：总之我觉得挺好看的
superdiu：有种太子妃升职记的感觉……
爱唱歌的易知寒：这个沙雕甜剧感觉后期要可能拉垮 现在剧情逐渐堵心
言和呵：金莲，该喝药了[热词系列_危]
唐禧玖：哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈白芨和梓锐笑死我真的
星不耀：前面6集不错
贾修臣：编剧的bug成了剧情，那么这就是一个没有bug的电视剧。什么鬼神逻辑
陌上桑籽："我看很多吐槽说这剧新颖反套路好看啥的……然后我去看了文字版的[捂脸]可能我期待太大了吧。
是古言很小众吗？？？这种设定我感觉我还见过挺多的，或许放成剧或许是有给人耳目一新的感觉？抛开题材设定，从目前我看到的文字版来说，女主性格额……就是古早言情风，并且一些剧情还有一些不太符合逻辑的地方[捂脸]个人想法，并且后面更新的一部分我是跳着看的，不够全面吧，希望后续剧情能真香吧。[捂脸][捂脸]目前我是有点失望的"
山井银泽：真就爆肝？
奈良梅子：你懂个屁，这是女尊，男的就该……
柯兰九箫：国产只适合活在解说里[笑]
大尼l哩：从片片几万粉丝关注到现在都两百万粉了[哦呼]
灵耀小狐：守宫砂的确不应该点，应该日抛爱妃，向武则天一样，不是想睡谁睡谁？点守宫砂简直封建残余
DAWNHH8264：我怎么感觉片片都没怎么看这剧，是洗了别的营销号的稿截了片段就做出来了这期视频呢
多年后你还是你吗：沙雕剧吧，剧情不能认真，认真就看不下去了，也就图一乐
硬核傻dio：完了完了pxj又双叒叕来了
我只是过路额：按这个发展我跟你讲最后一集肯定是女主梦醒了，然后又遇到男主了（一集没看过盲猜[doge]）
书包贵某人：求片片解说游戏王 次元之暗面
啾咪敦敦：真的超级好看，又甜又搞笑
珍的呢：缺点是挺多的，但你说的很多都是错的啊，好歹快进看一下剧再做视频
晚是一道霞：这真是我b站看到的up主做的陈芊芊解说里，最水的一个了[怪我咯]
咕呐啊：这个让我想起很久之前在有妖气看的一部漫画，也是分男尊和女尊两个城，女主在现实是个被排挤的人，男主是个俘虏，被穿越过去的女主用手机买下来。忘了什么名字，不过主旋律沉重很多。
陌上桑籽：我想知道原小说[doge]
花翎古典：片片都说了自己没看全随便说说，还有一些人揪着不放。我反正不喜欢女主也不知道为什么，只要是她拍的剧我一个都看不下去，反正看粉丝各种尬吹她，get不到他们说的点，就更不喜欢了。我觉得有人要来喷我了
机智的欢团：你看的好像跟我看的不太一样?感觉有些地方在瞎解说呀
bili_42780764394：这剧认真你就输了……就是你最后一句话，是一个未谈过恋爱的母胎solo女编剧写的……这让我感觉这其实是对其他无脑恋爱的反讽……
霸总开超跑：虽然但是，你们看到热搜就说是买的这不也已经跟微博那帮人一样了吗
伸颈侧目微笑默叹：清一色的薄纱让我感受到了剧组的贫穷，个人感觉最好看的就是结婚那套白色嫁衣了
伸颈侧目微笑默叹：我前期还嗑女主和二姐的百合cp[doge]
立风成雨：我是个不怎么追剧的人，上一部看完的剧是《庆余年》，这部小甜剧真的很不错，虽然也有点缺点，但整体上蛮不错的。适合下饭。
魈影无痕：男主后期武力值爆涨是因为吃了龙骨[呲牙]
来份馒头吗："弹幕吵主要是up吐槽缺点稍微有点偏，其实本身就是无脑剧这一点就已经很缺点了，但up吐槽的一些略微错误情节容易带歪观众。
总而言之这剧优点是，笑点新颖丰富且不尬，人设新鲜（男主为主），反讽，制作精良。
缺点固然也很明显，男卑背景并没有立足的特别完美（世界观存在瑕疵），个别翻转剧情戏略尬，故事换汤不换药有套路，内在逻辑和人设不经推敲，恋爱偶像剧。
但说归说，一个剧的定位就摆在那里，作为一个沙雕喜剧做到这个份上已经很不错了，不然也掀不起风浪，这部沙雕向的笑点比其他同类型剧都要有意思一些是不可否认的，这也是作为这种类型的剧的成功，但它的价值也止步于大家的一笑了之。
补剧关键词推荐：恶狼变奶狗，沙雕女尊（其实是男女平等），欢乐下饭

（以上全部针对影视剧，不要拿小说说事噢）"
kxy1695：剧情和台词还挺有意思的，就是女主演技和台词很一般，很多地方台词吞吞吐吐听不清楚说的啥，大家对这种沙雕网剧演员的宽容度蛮高的
刘油锅：大家可以去看看，《女帝的后宫》那部漫画！！！清节大多一样！！而且里面是男的点守宫砂！！！！逻辑比着这电视剧精密！！！！这个电视剧纯属抄袭！！！除了人物名字！！！！！！
良心律师斯内克：如果这剧反过来 怕不是女权婊就炸了[哦呼][哦呼]
饲养天真犬的正确姿势：本质还是傻白甜，优秀的女二却黑化变成反派
小蜘蛛MY斯达克耶森森：我看这部剧要笑死了，剧情质量啥的没关注，光顾着乐了哈哈哈哈哈哈
meowinsomnus：偏偏此次太仓促了[无语]
Rayment：后面的缺点明显是片片没看仔细了，男二的母亲有功绩加上男二的才学，所以才破格当上司学；男子也有点守宫砂，男主大婚当晚就有人来跟他讲了花垣城的规矩就是跟玄虎城反着来的；女主多次为了男主置自己的性命于险地，男主是在杀与不杀反复横跳了很久才最后爱上女主的，变成恋爱脑我觉得没毛病，怎么就说突然呢。
黑夜摄手：唉，大up主就是可悲，说错一句话就要被千人唾骂，万人唾弃，一整个评论区看下来，一些指出错误让片片改的，挺正常的我觉得，但是一堆直接攻击的我是真的没想到，不过是一个欢乐沙雕剧而已，都能整出那么多信仰，我算是佛了
小恩睡着了：我个人觉得有点烂 台词跟念白水一样 就女主演技还可以
边跑边笑嗷嗷嗷的爹爹：封面歧视男性？？
铅笔Juniper：UP说的bug我在豆瓣上都看到有人喷过，但是所有这些剧里面都有解释，如果你要说剧的bug，也得说到点子上啊_(:з」∠)_如果要分析一部剧，即使倍速也要看仔细才能分析出个所以然，逻辑不清是忌讳的
挚爱园子：这个女主演过的电视剧我居然看过    电视剧叫啥我忘了    以前跟双世宠妃和萌妻食神一个时间的电视剧      （别问我为啥看过的不记得，只记得没看过的，我也不知道）[喜极而泣]
bili_19519622158：从生物学的角度来说，男性最底层。几乎是不可能的，因为男性承担了面对未知的好奇与风险，女性承担了生育的责任如果一个女性既拥有生育的责任，也拥有保护其他人的责任，那么这个女人是不是太惨了？
桃喰Official：女尊和穿越女配的文在jj起码是10年历史了，求你们不要无知到看个番就刷好吧，生怕哪天出了个琼瑶番你们还要刷琼瑶阿姨抄袭
剑锋刃天下行：转生恶役流......已经玩烂了
再也不当谁的粉丝：后半段。。。。up说的啥玩意啊。。。。
BestJane丶：其实好多集都是全程地铁老人手机看的，但是确实挺甜，男主帅，演技也行，顺便搜了下男主现代剧确实还是古装好看。女主台词烫嘴演技一般。靠着快进大法看的还挺香。
感人凉凉：我头快笑掉了，强烈安利！
独孤娜儿：有意思 哈哈哈哈
琳酱吃很多：想看蔷花红莲解说
_言小乔_：既然是嫂子也在看，你出视频前不会让嫂子看看嘛，你就说解说成这样嫂子气不气[疑惑][疑惑]，太不负责任了吧，道歉也模棱两可的没态度。
草食动物：确实很上头，我不看剧，那天被基友安利都一晚上连看八集……第二天顶着黑眼圈上班hhhh
jessica郑秀妍郑秀晶：后期很虐是什么意思？
许之守望：哈哈
甜橘朗姆：沙雕甜宠网剧还要什么高要求啊，看着开心不就好了，也没什么水不水的身边不少人都在看[呲牙]另外up确实没认真看，说的这些bug剧中都有解释
我的生活态度：这部剧确实很多槽点，但是这期解说该吐槽的槽点一个都没吐对，但是吐槽的地方人家剧里都给了解释，做解说我觉得起码的专业和敬业得有吧，到现在为止我看到up主不下三部剧的解说剧情不对了，对得起观众对得起粉丝吗？确实不是每部剧每个up主都看得下去，你看不下去就不要做解说啊，为了蹭热度跳着看跳着解跳着吐，连起码的尊重都没有吗？麻烦保持对行业的热爱和尊敬，蹭热度也蹭的专业点，谢谢。
大小概：这期讲得真的差，没好好看剧就解说可是对观众的不负责哦
雨如闻：这和那动漫剧情有点一样
猪可乐可可乐乐：想起了乙女flag
酸奶只要大红枣：追到最新一集了，偏偏说的没错，好看是好看，后期的确老套路了
我和我的玻璃心i：安利成功[喜欢]
夜雨声烦烦烦烦i：这期讲的略敷衍啊[喜极而泣]
豁牙兔啃排骨：感觉up真的没好好看，下次注意吧!真的讲错了好多!
萧锦prprpr：看到第十一集终于忍不了弃剧了。y1s1只找糖吃真的很沙雕很快乐挺喜欢的。但带脑子看我可能会被女主和婴硬气死
开坦克的小黑：挺沙雕的，下饭神剧
熙熙台上：好看，强推，又甜又宠还沙雕[呲牙]
bili_511677246：南拳什么时候崛起
颜见深：小说这种套路都已经看烂了[笑哭]，影视化倒是少见，可也没啥新意
不当tg张不鸽：这个剧只要看过5集的人就明白实际上宣扬男女平等的，没看就喷的人急了的样子好搞笑[OK]怎么着戳你痛处了呗
打人的三文鱼：啊啊啊 老喜欢女攻类的文！[喜欢]最好是男生子才最棒[喜欢][喜欢]
麻溜上楼汤：这部剧特别好看
领结婚证又不要钱：其实看片头大姐和苏沐会是cp，二姐和裴司学会是cp，我觉得后期发展不会是三个男的全喜欢芊芊的，太俗[偷笑]
换下看：首页来的？？？这太多地方都说错了吧？是，你说你没仔细看，但是你作为一个up主发视频表达自己的观点看法，还这么多播放量难道不应该对自己的视频负责吗？你对你自己的视频都是这么不糊弄的吗？不看剧只靠自己的幻想理解？
静候Evangelina：只能说晋江领先行业十年，各位想体会同类型文请去晋江看早期的女尊文
进击的itachi：不适合带脑子看的剧，仔细一想就会发现有很多不合理的地方，而且我觉得女主主角光环照耀做事完全不考虑后果，大女主剧，而且是女主不用脑子就一路开挂的大女主剧，但甜还是甜的，沙雕也是够沙雕的，赵露思确实挺可爱的，丁禹兮演的也挺生动的，但感觉这剧人均台词功底不太好，有待进步吧
ono伊：我赌五毛钱，片片只看了预告。（我刚刚看了，不一样呀[tv_坏笑]）
降头海绵宝宝：是这剧不搞笑还是这剧反人类？傻屌剧里面找硬核  脑子有问题吧   当不起热搜？喜剧程度快比得上爱情公寓了
麦聚英：这主要是吸引女生看吧，这女强男弱的设定狠抓女粉吧
羁绪鳏鳏夜景侵：女权一直要求的是平权，不是大于男权。但是在这个世界我觉得除了大自然能做出绝对公平，人类社会根本就不会有公平性可言。就像乌托邦美好的社会永远不会存在
防御恋空：emmmm，裴恒好像是因为他母亲原本是镇国将军来着，所以他是唯一特殊的那一个，在女主和男主举行婚礼时，裴恒还在女主取消祭祀那生气，感觉本来就喜欢原身只不过因为原身不学无术，心有不甘而已，女主穿越过来后变好了，裴恒就心安理得的喜欢了，（仅代表个人看法）
不是别人是你爷爷：啧，这热搜要是挂的男权宫斗剧，一群傻逼女的为了个男人斗得要死要活，保证没人不满🤗因为在人们潜意识里，就该是这样的
夜信______：女拳警察都是复读机吗？这还能反向打男拳我也是没想到，建议去微博和女拳共欢
罗云社法学日常：这位传说中的神仙的编剧是谁啊？这么喜欢把我一封为珊，你很得意啊！(￣▽￣)
罗云社法学日常：陈青青分明是做了个梦，黄连一次好意思说是穿越限行，穿越量子力学与称不守恒的表示羞愧极了
_神様_：本来就是架空的，当个沙雕看挺好的就图一乐，当真干什么，要当真的话哪还来的女性打仗啊，咋地约法三章每个月空一周出来大家和平发展不打架？又不是没有过女权社会，稍微翻翻书你都知道男权女权这东西本来就是看谁掌握了生存资源，男女平等是我们思想上的前进但麻烦那些田园女拳能不能别忘了，是男权给了女性追求女权的权力，每一种革命都注定是前人流血给后人铺路但我在国内，或者说，在微博这些地方，我完全看不到这种意识到存在体，说到底，有很多所谓的女权，想要的只是权力，如果有机会让她一个人得利，她会毫不犹豫卖掉其他所有的女性，而这种人，光是这个视频的评论区你都见到一堆，只不过她自己不敢承认。
罗云社法学日常：蒲云莲表示骂骂咧咧，退出直播间
熙纸包饭_：太好看了！我要向大家安利！！一天刷完14集！！！
罗云社法学日常：还是赵露思演的戏有意思
度坻：好家伙咋还在热搜[热词系列_知识增加]
丶冫氵焱：烂片，这片有什么值得推荐的！两集都没看完就看不下去了！
有1吗呜呜呜：u1s1赵露丝红衣造型把老娘美哭了
灬天马灬：就是这沙雕剧女主台词12345对口型[吃瓜]
小九儿qQAQ：就这烂女权剧能上热搜？一帮女婊帮上热搜？不会吧？
龙龙的二花：这部剧的编剧真的很好，陈芊芊的人设也没崩过，就是让你很堵，优柔寡断，得了便宜卖乖。这部剧非常高明的地方就是bug都是七流编剧陈小芊的剧本。如果说陈小芊的初心是裴恒，那么南镇的初心就是韩烁。这个男主角的人设包含了许多晋江萌点，符合了当代女孩子对于男朋友的一切幻想。而且当陈小芊穿书之后，这里面的剧情逻辑只剩下一些小bug，逻辑大问题上却反而能自恰了。所以说，6.1儿童节什么时候来！[OK]
小祺的掌上明猪：b站有望成为下一个微博，b站热搜应该比微博的便宜
雪碧更好喝一点："只要我们点燃狼烟，挥师南下。
别说一个三公主了
连裴恒都是你的[tv_doge]"
耽美情报局：up你这有点蹭热度了，这部剧没有大家想的那么激进，他只是个无脑恋爱剧而已，被你这标题说的好像田园女权一样，恶意引战哦
秋裤子子：还有喷女权的，无语了，从头到尾没几个说什么崛起女权的，某些nt还自己提出来还刷好几遍，而且你自己不就是真正的在歧视吗？只可以拍男尊女卑的古装就不可以拍架空的女尊了？一拍就女权？我看你才是男👊吧
秋裤子子：上个热搜也用不着黑吧，又没有逼你点进来，恶意这么大干嘛，正常不想看的人连点都不会点进来吧……[囧]
柒月Qiue：烂就烂，但这和女权有啥关系？如果这算女权那之前的剧是不是都算男权？
鹿小彘：就这烂女权剧能上热搜？一帮女婊帮上热搜？不会吧？
蓝深灯：还是表达一下我的观点，这剧要是女权，那我们过去的历史剧都能算男权了。估计编剧也没想过这种把过去男尊女卑性转一下的剧情能引发争吵。可能他们只是想讽刺一些社会现象？在沙雕剧这里讲女权，还是男女主一个男尊女卑，一个女尊男卑，剧情全是谈恋爱，跟背景几乎不沾边的那种，有点无聊
不点赞把你给抬喽：就这烂女权剧能上热搜？一帮女婊帮上热搜？不会吧？
楚凝同学：哈哈哈这种剧本看着当个调剂挺好的，认真就只能躺平了，这个世界根本不可能有躺赢这回事
姬十三与梅花七：作为傻屌剧看还行 但是这剧也就那样 烂的不行
姬十三与梅花七：好看是好看 但是一直挂热搜 没双亲了？
瑞雪vam：确实说得好，我看的时候虽然挺欢乐但总感觉哪里不对，确实这个设定有点问题
人格优秀：看到弹幕有人撕乙女flag的，这没必要，而且滚动那个黄字有点太激动了，因为我看弹幕的时候只有说既视感的弹幕，也没说抄袭啥的，这样咬有点夸张，同一设定有些既视感真的挺正常的，而且弹幕也有人说了是12年用烂的设定
_-_-_-_-_-1：抖M狂喜
某艺电公司：硬是要挂热搜挂出来热度
黄吊金：男权警告
一如清霜：本来也没看剧的，偶然看到那个绿茶的片段，就开始了追剧之旅，接着就停不下来了哈哈哈哈
御坂12252号：这个不行啊，隔壁吉吉国王都是男女通吃，这个剧女性还会恨女主[滑稽]
白胖小萝卜：有没有人跟我一样抱着好奇的心态点进了热搜第一
雅佳佳：不是我喷，是男儿真的长得。。略憨。。[热词系列_知识增加]
仓鼠火锅：感觉男主攻受一体[热词系列_妙啊][热词系列_妙啊][热词系列_妙啊][热词系列_妙啊][热词系列_妙啊]
阿土的杨树：这剧情....怎么跟破灭flag这么像???
阿拉丁神邓啊：赶作业出来的作品吗？错漏百出！
不予可以：反正喷就喷吧，如果有想看的并且想看轻松的剧可以去看看的，毕竟挺沙雕的嘛，也没有到那种垃圾nt 剧的程度，认真你就输了[喜极而泣]
有就沾点Official：有仙王的感觉了，硬是要挂热搜挂出来热度
不予可以：为啥这么多人喷这部剧啊，本身就是沙雕剧啊，你非讲究逻辑你就输了[喜极而泣]
咲找姐慕找妈：我现在只想说，心疼二郡主。
阿茹茹：最新的评论都好恶毒啊，哪个对家看不下去出手了呀
王明明的么么哒：这剧情。。。perfect half？
叶言紫：和转生乙女好像啊[捂脸]
微笑986：少君是什么称呼？是少城主夫君的意思么？
tony带师：什么垃圾剧，热搜挂几天
皙楌："这里的台词都非常的妙啊！
[doge]"
木枯：还搁着热搜呢
给我高高地飞起来啊-：在热搜上多久了，看得都烦
红豆入骨相思知不知：这部剧虽然是甜宠喜剧，但其实很多情节都在讽刺[吃瓜]
B站经典三观正嗷：nt剧，占了多久的热搜第一了
穷纪二三：我想说其实不是女尊，从第一集开始编剧想表达的思想就是男女平等，很多人冲着女尊去看，发现不是想象中那样就开始黑。其实把同样的事情放到另一个性别上，就会发现多么不合理，这部剧很有讽刺意味，虽然不完美，但真的很值得一看。
bili_45190271402：人家那叫“心疾”，不叫“心脏病”虽然差不多吧，但概念上还是有点差距的
乐哈小橘子：你大概可能就看了一点吧
成为富婆的女人：Up解说一部剧或电影的时候还是自己去认真看一下吧，没必要照词念
姿兰容若：说得挺好的
可便宜复制：有棒子意淫内味儿了
黑云狂犬：[鸡腿]
教练我想学电焊：最新评论好恶毒啊[doge]
青蛙长老：我就叫裴恒
我再灯火阑珊处：我女朋友强烈推荐传闻中的陈芊芊，我之前看都不看就知道是烂片。一看果然唉😔愁，玩梗步入小说现在电视剧梗落后网文一两年。剧情不能深究，而且模板化太严重。演员总感觉出戏，功底太差。
二蛋不是坏蛋：烂片来的，有资本在故意推这部剧，豆瓣都在刷分，谁看谁眼瞎
しきんちゃん：那些建议仔细看的别了吧，bug更多，怎么可能没有bug，有解释的认为那不是bug的，说实话其实那因果联系也不是很细致，蛮直接片面的，细究不得的。
チアキかわいい：热搜[呲牙]
Miss糖火烧：居然知道橙光游戏[呲牙]
50707112831_bili：无聊
一顾孤舟：这剧真的有意思，有时候觉得挺讽刺，但是好搞笑
Joan佳：这和女帝的后宫好像啊[笑哭]
堇年呀あ：怎么这个热搜挂了好几天了
巴拉巴拉盍：有男同志在追这部剧吗[doge]
咿呀咿呀夏夏：我还是忘不了太子妃升职记
望山--：哈
羊村杨小白：大家都换口味了？
了了老铁锤：你没认真看！！！
惟有朝云能识我：up直接在弹幕里就被剧粉爆破了[吃瓜]
oneone泽揉：我要加入男女主摁头小队[妙啊]
星辰之涌：珍惜看，好几个解说的up稿件因为版权都下架了
と黑线仓鼠如是说：弹幕礼仪呢？？？
小歌迷-：还是要好好看剧吧，强行说缺点有点尴尬。很多都在剧情里说了，up以后文案还是要严谨一点
明户州：好烦啊，为什么这种俗不可耐的剧天天在热搜上待着，营销过度了吧。[奸笑]
戚城橙：我觉得，up这期做的敷衍了就是敷衍了，你要做一个解说类视频不应该好好看片再说吗？为什么置顶一个说没看太认真，反而一群人说喂狗粮？这的确是不对的啊！这片很多缺点，但是点说错了被指出错误这不是很正常吗
昂是我吖：真的被这部剧笑死，男主太乖了，哈哈哈哈，好苏！
张三是霸道总裁呀：穿进小说游戏是很老的套路了，真没必要刷转生，感觉怪怪的
郑子恒啊：为啥每次都会被这只狗头种草或者说是排雷，不想被狗头支配了，太难了[doge][doge][doge]
小狗熊软糖：新的几集我感觉怎么吸引不到我了哎
誓言逝：这个情节和世界观我好像在某个粉色app上看过啊
老骥伏枥随风直到夜郎西：不会吧不会吧还不会真的有人认为没人看逻辑一般的沙雕剧吧[doge][doge][doge][妙啊]
楚妃Angel：这个剧果然没让人失望，刚看完超前点播回来，回网盘再刷一遍[捂脸]
海信空调官方账号："万水千山总是情，给个关注行不行
[撇嘴]"
食色666：女尊男卑这个设定就很吸引我啦，这样的设定在电视剧里不是很少见吗？
花潮玖：男主真的越看越帅，我就真香了哈哈哈哈哈
工作细胞突然诈尸14集：作为一个看书二十年的老书虫，这种套路中日韩的小说也很多，感觉都是套路到不行，偶尔来个新瓶装旧酒，腻了一段时间再看又觉得不错[热词系列_可以]
滕滕滕哦："不带脑子，挺有意思。
带脑子看，发现一开始的定义就是噱头，巧合太多，逻辑不通[无语]。"
耽美情报局：up🆙你后面根本没认真看吧
人间一抹白啊：大家不至于啊，片片也全是间接推荐了。还有这就是个沙雕小甜剧啊，还得要多认真看啊。看看开心开心就够了  我觉得挺好哒
人间一抹白啊：神特么蝙蝠成精哈哈哈哈
本座桃子：女尊啊。。。很多网文都有这个套路，不过能拍成电视剧还是挺新鲜的[吃瓜]
无柳相赠别鬼谷：性别反转不是平权。这个剧好在不搞对立，故事符合人物形象和剧本设定，轻轻松松的氛围，拍一个完整的故事给大家看。
人间一抹白啊：讽刺可以的
__GrandeAmore：女主人设不行
bili_噤声：什么烂东西都能上热搜恶心
七亞7iya：但凡认真看都会发现很多地方逻辑不通，我觉得up说的一点都没错甚至有很多情节没吐槽到位，就这还有人说up硬黑？你们平时看烂剧看多了吗，稍微有部剧好一点就吹上天，硬要扯bug都有解释，那我倒是有多问题求你们这些只会跟风安利的带师解释。剧我还是会看的，头几集也确实好看，有亮点，值得肯定。[鸡腿]
寻觅作恶伙伴：这个剧bug没那么多，up提到的剧里有解释 ，不知道up是安利还是黑
单马尾的茶茶：好丑
狗哥头号fan丝：这剧叫什么啊
-松下折露葵：哈哈哈，我是没想到敢拍女尊系列的
